cluster	color	OQ1	OQ2	OQ3	OQ4	OW1	OW2	OW3	OW4	YQ1	YQ2	YQ3	YQ4	YW2	YW3	YW4	YW5
FEX_0001604	grey	1.33500106673234	1.96711235670592	2.71403227277976	1.76985463384001	1.89761985992753	2.22462355152433	1.39128190263093	2.14710019015365	2.15176220325946	2.4932054526027	1.59330853050422	2.35991015961332	2.40152504084895	2.19053558918542	2.22786154679811	2.61153930072137
FEX_0001607	blue	0.343589704390077	0.582215619852664	1.23837423104327	0.598836501088704	0.506817602368452	0.647103242058539	0.113328685307003	0.378436435720245	0.770108221696074	1.90508815453506	0.73716406597672	1.19392246847243	2.02287119019144	0.966983846189673	1.08856195281461	2.31845844215034
FEX_0001610	blue	0.593326845277734	0.912282710476616	NA	1.19392246847243	0.900161349944271	0.815364813284194	0.62057648772511	0.322083499169113	0.494696241836107	1.76985463384001	0.457424847038875	1.26976054486394	1.79508725932073	1.04731899428056	0.824175442966349	1.88706964903238
FEX_0001611	lavenderblush3	4.13979582512602	4.58057006911986	4.50014294812039	4.12438868357048	3.99157328418616	4.16790476533013	3.61818871349117	3.72785975375482	5.20653097091733	4.87137322676275	4.26815780351437	4.63986142577802	5.031156617317	4.75977790421453	4.50047611487343	5.55825561369072
FEX_0001612	lavenderblush3	0.173953307123438	0.254642218373581	0.198850858745165	0.307484699747961	0.0582689081239758	0.207014169384326	0.2390169004705	0.587786664902119	0.182321556793955	0.27002713721306	0.431782416425538	0.662687973075237	0.512823626428664	0.343589704390077	0.3293037471426	0.60431596685333
FEX_0001613	grey	0.636576829071551	0.920282753143692	1.03673688495002	0.920282753143692	1.11841491596429	1.15057202759882	0.900161349944271	1.14422279992016	0.53062825106217	0.62057648772511	0.385262400790645	0.593326845277734	0.978326122793608	0.832909122935104	0.53062825106217	0.974559639998131
FEX_0001614	grey	1.1314021114911	1.65057985576528	1.97408102602201	2.08069076108027	1.42310833424261	2.50715725872282	2.91343703082716	1.95018670582257	0.879626747502564	1.7281094421516	0.904218150639886	1.97962120639763	2.30358459332713	2.1540850846756	2.39789527279837	2.39059597031676
FEX_0001621	blue	3.65996544394929	3.80466048709965	3.46698512220016	3.73409179693548	4.16122409106165	3.91641335372944	3.76514580956739	3.57178368223769	3.79503964994233	3.82951058385368	4.01078177745141	3.581294243434	3.60739821224605	3.84009726585656	3.84181511038465	2.58248697812686
FEX_0001622	darkmagenta	1.95302761682418	2.35422832614588	1.90657514365664	2.15640258281596	1.54756250871601	2.04640168760164	1.19694818938897	1.04731899428056	2.05027016437956	2.27624111765444	2.15755932094379	2.29152414563462	2.57870052907436	2.28949985344539	1.7732559976635	1.69927861643389
FEX_0001623	pink	2.95543097678047	1.41827740697294	1.17248213723457	1.25276296849537	1.01160091167848	0.774727167552368	0.457424847038875	0.53062825106217	0.231111720963387	0.371563556432483	NA	0.2390169004705	0.2390169004705	0.0861776962410524	0.113328685307003	NA
FEX_0001627	grey	0.615185639090233	0.215111379616945	0.0861776962410524	0.536493370514568	0.0769610411361284	NA	0.412109650826833	0.0769610411361284	0.476234178996372	0.46373401623214	0.307484699747961	0.27002713721306	0.173953307123438	0.524728528934982	0.667829372575655	0.559615787935423
FEX_0001634	darkred	0.139761942375159	0.113328685307003	0.0582689081239758	0.157003748809665	0.0198026272961797	0.113328685307003	0.198850858745165	0.254642218373581	0.0392207131532813	0.0392207131532813	0.0582689081239758	0.0676586484738149	0.0295588022415444	0.048790164169432	0.0676586484738149	0.131028262406404
FEX_0001635	grey	0.048790164169432	0.254642218373581	0.0676586484738149	0.27002713721306	0.412109650826833	1.18478998490916	0.802001585472027	0.797507195884188	NA	0.896088024556636	0.0676586484738149	0.254642218373581	0.00995033085316809	0.207014169384326	0.262364264467491	NA
FEX_0001638	grey	0.667829372575655	0.488580014818671	1.01523067972906	0.908258560176891	0.60431596685333	0.72270598280149	0.959350221334602	0.908258560176891	0.405465108108164	0.300104592450338	0.425267735404344	0.548121408509688	0.157003748809665	0.698134722070984	0.879626747502564	0.908258560176891
FEX_0001646	grey	0.165514438477573	0.198850858745165	0.0953101798043249	0.451075619360217	0.0295588022415444	0.131028262406404	0.29266961396282	NA	0.139761942375159	0.173953307123438	0.19062035960865	0.438254930931155	0.0769610411361284	0.0769610411361284	0.157003748809665	0.2390169004705
